begin	end	'elab.conway.power'	'AMD RAPL PCKG'	'AMD RAPL SINGLE_CORE'	experiment	thread_count	frequency	cstate	
52701813484344000	52707813413193000	183.972	115.909	4.53205	5	8	1500000000	2	
52711813418294800	52717813346741200	203.139	129.9	4.72991	8	8	1500000000	2	
52721813350924800	52727813280799200	202.579	126.261	2.45983	14	8	1500000000	2	
52731813286002800	52737813216759200	202.495	125.952	2.17706	13	8	1500000000	2	
52741813220135000	52747813148726000	183.252	116.141	4.75027	3	8	1500000000	2	
52751813154573800	52757813078376200	183.341	116.641	5.26444	9	8	1500000000	2	
52761813080035800	52767813009622200	181.401	113.074	1.67416	11	8	1500000000	2	
52771813014037800	52777812944698200	192.46	123.87	11.01	7	8	1500000000	2	
52781812953668000	52787812880927000	184.94	116.737	5.34816	4	12	1500000000	2	
52791812898990800	52797812817693200	186.022	118.115	6.752	5	12	1500000000	2	
52801812836704800	52807812754147200	212.659	137.028	7.72222	8	12	1500000000	2	
52811812787231000	52817812692530000	214.099	132.194	4.14792	14	12	1500000000	2	
52821812755823800	52827812818316200	214.197	131.871	3.81949	13	12	1500000000	2	
52831812836079800	52837812617478200	184.902	118.353	6.97737	3	12	1500000000	2	
52841812586569800	52847812502386200	184.985	119.234	7.88322	9	12	1500000000	2	
52851812518240000	52857812427625000	182.121	113.831	2.44351	11	12	1500000000	2	
52861812444800800	52867812360023200	198.997	130.425	16.8101	7	12	1500000000	2	
52871812391374800	52877812306207200	186.524	118.52	7.15424	4	16	1500000000	2	
52881812318581000	52887812233090000	188.248	120.359	9.04226	5	16	1500000000	2	
52891812339623800	52897812566996200	217.883	140.799	9.44292	8	16	1500000000	2	
52901812622475800	52907812387692200	216.548	133.673	5.01875	14	16	1500000000	2	
52911812360879800	52917812257196200	216.602	133.185	4.57427	13	16	1500000000	2	
52921812233764000	52927812030811000	186.451	120.676	9.32454	3	16	1500000000	2	
52931812000338800	52937811936675200	186.602	121.936	10.6194	9	16	1500000000	2	
52941811940896800	52947811848745200	182.877	114.717	3.30464	11	16	1500000000	2	
52951811961571000	52957812183640000	205.204	136.71	22.1172	7	16	1500000000	2	
52961812199663800	52967811820916200	188.551	120.237	8.87855	4	20	1500000000	2	
52971811776439800	52977811845448200	190.341	122.582	11.2545	5	20	1500000000	2	
52981811899071800	52987811814714200	227.199	147.725	12.3302	8	20	1500000000	2	
52991811777568000	52997811572437000	227.975	139.577	6.71366	14	20	1500000000	2	
53001811601538800	53007811708515200	226.62	138.941	6.1025	13	20	1500000000	2	
53011811835464800	53017811901827200	188.445	122.89	11.5306	3	20	1500000000	2	
53021811848218800	53027811450691200	188.539	124.476	13.1618	9	20	1500000000	2	
53031811396643000	53037811452536000	183.482	115.538	4.09821	11	20	1500000000	2	
53041811499485800	53047811407802200	211.827	142.938	27.5496	7	20	1500000000	2	
53051811422981800	53057811350294200	190.221	122.097	10.7099	4	24	1500000000	2	
53061811328605800	53067811127158200	192.436	124.804	13.4808	5	24	1500000000	2	
53071811099798000	53077811029985000	232.546	151.623	14.1431	8	24	1500000000	2	
53081811048732800	53087810976369200	230.732	141.074	7.5075	14	24	1500000000	2	
53091811028334800	53097811076145200	230.712	140.371	6.84525	13	24	1500000000	2	
53101811104307000	53107810887212000	190.096	125.265	13.8792	3	24	1500000000	2	
53111810850107800	53117810773700200	190.333	127.142	15.794	9	24	1500000000	2	
53121810840551800	53127810933014200	184.153	116.435	4.9408	11	24	1500000000	2	
53131811036832000	53137811076363000	222.094	152.728	32.9073	7	24	1500000000	2	
53141811076030800	53147810837533200	191.901	123.864	12.4416	4	28	1500000000	2	
53151810761176800	53157810569215200	194.621	127.121	15.7676	5	28	1500000000	2	
53161810540866800	53167810467153200	242.009	158.444	16.9169	8	28	1500000000	2	
53171810487699000	53177810410800000	242.387	146.996	9.19453	14	28	1500000000	2	
53181810420619800	53187810339628200	242.704	146.209	8.44765	13	28	1500000000	2	
53191810355637800	53197810281168200	191.761	127.605	16.1752	3	28	1500000000	2	
53201810292051800	53207810213802200	192.132	129.824	18.4422	9	28	1500000000	2	
53211810225082000	53217810150901000	185.035	117.288	5.75071	11	28	1500000000	2	
53221810173710800	53227810101341200	229.593	159.385	38.1918	7	28	1500000000	2	
53231810122148800	53237810037431200	193.804	125.707	14.2334	4	32	1500000000	2	
53241810049590800	53247809975427200	196.805	129.326	17.9126	5	32	1500000000	2	
53251809989545000	53257809911362000	247.51	162.363	18.7378	8	32	1500000000	2	
53261809925563800	53267809850002200	245.101	148.495	10.0088	14	32	1500000000	2	
53271809862445800	53277809790838200	243.9	147.513	9.11878	13	32	1500000000	2	
53281809800668000	53287809724135000	194.767	129.923	18.4556	3	32	1500000000	2	
53291809738748800	53297809665623200	193.84	132.43	21.0245	9	32	1500000000	2	
53301809683182800	53307809601207200	185.849	118.189	6.59047	11	32	1500000000	2	
53311809625524800	53317809546513200	238.025	167.146	43.3477	7	32	1500000000	2	
53321809559273000	53327809425854000	181.819	113.248	1.69722	4	4	1500000000	2	
53331809404347800	53337809342418200	182.318	113.632	2.15204	5	4	1500000000	2	
53341809352183800	53347809314470200	198.458	126.027	2.76178	8	4	1500000000	2	
53351809375528000	53357809328125000	200.535	125.005	1.6428	14	4	1500000000	2	
53361809453534800	53367809308937200	200.623	124.889	1.52718	13	4	1500000000	2	
53371809379344800	53377809163545200	181.777	113.679	2.22755	3	4	1500000000	2	
53381809134854800	53387809046723200	181.873	113.962	2.53648	9	4	1500000000	2	
53391809039399000	53397808978598000	180.88	112.215	0.784143	11	4	1500000000	2	
53401808988685800	53407808938390200	186.42	117.624	5.4048	7	4	1500000000	2	
53411808975565800	53417808875998200	183.329	114.816	3.4068	4	8	1500000000	2	
53421808886715800	53427808801146200	184.074	115.695	4.30228	5	8	1500000000	2	
53431808819390000	53437808794721000	203.225	129.735	4.48497	8	8	1500000000	2	
53441808911900800	53447808859199200	202.805	126.298	2.35683	14	8	1500000000	2	
53451809101448800	53457808880159200	202.814	126.032	2.12849	13	8	1500000000	2	
53461809034151000	53467808669996000	183.219	115.846	4.4599	3	8	1500000000	2	
53471808595169800	53477808501686200	183.297	116.405	5.04525	9	8	1500000000	2	
53481808494795800	53487808432008200	181.332	112.962	1.56362	11	8	1500000000	2	
53491808438585800	53497808390516200	192.183	123.406	10.5506	7	8	1500000000	2	
53501808434856000	53507808335805000	184.832	116.494	5.11947	4	12	1500000000	2	
53511808363746800	53517808267263200	186.01	117.839	6.52129	5	12	1500000000	2	
53521808312112800	53527808280675200	212.472	136.773	7.39436	8	12	1500000000	2	
53531808408533000	53537808329054000	214.141	132.253	4.06317	14	12	1500000000	2	
53541808560765800	53547808333470200	214.292	131.901	3.7258	13	12	1500000000	2	
53551808510841800	53557808132712200	184.766	118.087	6.72611	3	12	1500000000	2	
53561808072393800	53567807961858200	184.809	118.991	7.66254	9	12	1500000000	2	
53571807954362000	53577807891119000	181.925	113.723	2.33936	11	12	1500000000	2	
53581807904368800	53587807851811200	198.452	129.857	16.2746	7	12	1500000000	2	
53591807906650800	53597807797117200	186.442	118.202	6.85911	4	16	1500000000	2	
53601807819346800	53607807716809200	188.293	120.04	8.7215	5	16	1500000000	2	
53611807743935000	53617807724600000	217.568	140.604	9.12377	8	16	1500000000	2	
53621807842717800	53627807770846200	216.266	133.635	4.83755	14	16	1500000000	2	
53631808025111800	53637807788000200	216.492	133.144	4.36706	13	16	1500000000	2	
53641807949033800	53647807585646200	186.293	120.355	9.02813	3	16	1500000000	2	
53651807532972800	53657807418507200	186.319	121.534	10.2364	9	16	1500000000	2	
53661807415836800	53667807353061200	182.555	114.56	3.16482	11	16	1500000000	2	
53671807374786800	53677807311339200	204.243	135.771	21.4766	7	16	1500000000	2	
53681807365495000	53687807251870000	188.227	119.91	8.57192	4	20	1500000000	2	
53691807272167800	53697807170806200	190.152	122.147	10.8142	5	20	1500000000	2	
53701807199625800	53707807179096200	226.915	147.573	11.9703	8	20	1500000000	2	
53711807316736000	53717807249635000	227.65	139.466	6.40059	14	20	1500000000	2	
53721807515540800	53727807254069200	226.6	138.884	5.85527	13	20	1500000000	2	
53731807439484800	53737807049133200	188.138	122.512	11.1637	3	20	1500000000	2	
53741806979702800	53747806870493200	188.245	124.067	12.7605	9	20	1500000000	2	
53751806860907000	53757806795888000	183.197	115.343	3.92623	11	20	1500000000	2	
53761806804855800	53767806759708200	210.689	141.872	26.8229	7	20	1500000000	2	
53771806815431800	53777806699010200	189.968	121.661	10.2813	4	24	1500000000	2	
53781806713017800	53787806624532200	192.248	124.375	13.0083	5	24	1500000000	2	
53791806653988000	53797806634131000	232.078	151.339	13.6093	8	24	1500000000	2	
53801806767694800	53807806699873200	230.4	140.936	7.23395	14	24	1500000000	2	
53811806959684800	53817806710441200	230.594	140.212	6.53912	13	24	1500000000	2	
53821806907640800	53827806511193200	189.739	124.751	13.3862	3	24	1500000000	2	
53831806439923800	53837806333450200	189.925	126.595	15.2664	9	24	1500000000	2	
53841806330019800	53847806261112200	183.874	116.198	4.7332	11	24	1500000000	2	
53851806275949800	53857806224130200	219.925	150.407	31.8375	7	24	1500000000	2	
53861806273670000	53867806161029000	191.514	123.361	11.9638	4	28	1500000000	2	
53871806189608800	53877806108119200	194.316	126.495	15.1423	5	28	1500000000	2	
53881806178494800	53887806109731200	241.869	158.208	16.3756	8	28	1500000000	2	
53891806233236800	53897806167407200	241.981	146.857	8.87944	14	28	1500000000	2	
53901806463235800	53907806194588200	241	146.068	8.1142	13	28	1500000000	2	
53911806397003800	53917805985478200	191.37	127.008	15.6093	3	28	1500000000	2	
53921805918315800	53927805829914200	191.721	129.127	17.7832	9	28	1500000000	2	
53931805849242000	53937805770567000	184.625	117.043	5.53391	11	28	1500000000	2	
53941805785018800	53947805698759200	227.678	157.205	37.0214	7	28	1500000000	2	
53951805743152800	53957805628963200	193.434	125.181	13.7538	4	32	1500000000	2	
53961805654532800	53967805568201200	196.61	128.726	17.341	5	32	1500000000	2	
53971805623619000	53977805565344000	247.317	162.161	18.1314	8	32	1500000000	2	
53981805701593800	53987805627598200	244.547	148.371	9.69635	14	32	1500000000	2	
53991805921177800	53997805656262200	243.438	147.439	8.82758	13	32	1500000000	2	
54001805856453800	54007805455194200	192.829	129.238	17.8175	3	32	1500000000	2	
54011805388404800	54017805288093200	193.406	131.688	20.3374	9	32	1500000000	2	
54021805305258800	54027805234227200	185.469	117.912	6.371	11	32	1500000000	2	
54031805252280800	54037805165043200	236.987	165.652	42.0854	7	32	1500000000	2	
54041805309697000	54047805458656000	181.747	113.306	1.80781	4	4	1500000000	2	
54051805564073800	54057805433138200	182.169	113.727	2.28117	5	4	1500000000	2	
54061805410123800	54067805267446200	198.002	125.928	2.86024	8	4	1500000000	2	
54071805268184000	54077805218015000	200.118	125.043	1.83383	14	4	1500000000	2	
54081805237626800	54087805112181200	200.258	124.862	1.65022	13	4	1500000000	2	
54091805081836800	54097804862779200	181.738	113.812	2.37522	3	4	1500000000	2	
54101804923558800	54107805123235200	181.732	114.068	2.65371	9	4	1500000000	2	
54111805186381000	54117804986512000	180.691	112.31	0.888701	11	4	1500000000	2	
54121804920301800	54127804696690200	186.489	117.682	5.52523	7	4	1500000000	2	
54131804715627800	54137804793702200	183.256	115.048	3.64593	4	8	1500000000	2	
54141804821029800	54147804576598200	184.14	115.93	4.56958	5	8	1500000000	2	
54151804606568000	54157804732499000	203.212	129.925	4.75369	8	8	1500000000	2	
54161804848930800	54167804853175200	202.496	126.319	2.51533	14	8	1500000000	2	
54171804797250800	54177804437103200	202.511	126.045	2.26224	13	8	1500000000	2	
54181804432597000	54187804582816000	183.293	115.948	4.57551	3	8	1500000000	2	
54191804650197800	54197804507154200	183.363	116.711	5.34955	9	8	1500000000	2	
54201804527041800	54207804445588200	181.293	113.094	1.7039	11	8	1500000000	2	
54211804479357800	54217804403280200	192.398	123.884	11.0476	7	8	1500000000	2	
54221804434868000	54227804402369000	185.24	116.964	5.35346	4	12	1500000000	2	
54231804404414800	54237804246401200	186.256	118.176	6.81531	5	12	1500000000	2	
54241804247942800	54247804181591200	212.421	136.812	7.58164	8	12	1500000000	2	
54251804203227000	54257804100576000	214.008	132.422	4.42652	14	12	1500000000	2	
54261804078485800	54267803852156200	214.177	131.903	3.89296	13	12	1500000000	2	
54271803824771800	54277803743048200	184.89	118.369	6.99551	3	12	1500000000	2	
54281803773439800	54287803683298200	185.124	119.319	7.97575	9	12	1500000000	2	
54291803708592000	54297803623935000	182.03	113.9	2.49288	11	12	1500000000	2	
54301803651476800	54307803568139200	199.041	130.254	16.6374	7	12	1500000000	2	
54311803601574800	54317803515459200	186.743	118.668	7.30533	4	16	1500000000	2	
54321803533924800	54327803450497200	188.306	120.38	9.08325	5	16	1500000000	2	
54331803466455000	54337803387396000	216.322	140.899	9.53054	8	16	1500000000	2	
54341803421087800	54347803335692200	215.362	133.752	5.09297	14	16	1500000000	2	
54351803358791800	54357803280116200	215.4	133.254	4.61751	13	16	1500000000	2	
54361803295367800	54367803216158200	186.549	120.594	9.245	3	16	1500000000	2	
54371803244474800	54377803157351200	186.767	121.938	10.6334	9	16	1500000000	2	
54381803174488800	54387803094655200	182.865	114.727	3.30454	11	16	1500000000	2	
54391803113866800	54397803036415200	205.153	136.588	22.1198	7	16	1500000000	2	
54401803071939000	54407802985632000	188.465	120.298	8.94116	4	20	1500000000	2	
54411803014893800	54417802937196200	190.814	122.904	11.3178	5	20	1500000000	2	
54421802954639800	54427802868608200	227.337	147.668	12.2643	8	20	1500000000	2	
54431802895497800	54437802811308200	228.017	139.652	6.76266	14	20	1500000000	2	
54441802882408000	54447802956517000	225.807	139.028	6.14172	13	20	1500000000	2	
54451803024856800	54457802899537200	188.418	122.955	11.5789	3	20	1500000000	2	
54461802931974800	54467802918657200	188.713	124.538	13.2032	9	20	1500000000	2	
54471802990811000	54477802960970000	183.55	115.61	4.14892	11	20	1500000000	2	
54481802915349800	54487802595630200	212.581	143.458	27.5346	7	20	1500000000	2	
54491802587955800	54497802618162200	190.249	122.06	10.676	4	24	1500000000	2	
54501802676565800	54507802591920200	192.57	124.892	13.5374	5	24	1500000000	2	
54511802573110000	54517802377615000	232.467	151.664	14.1405	8	24	1500000000	2	
54521802363762800	54527802283881200	230.657	141.13	7.55428	14	24	1500000000	2	
54531802305948800	54537802230153200	228.298	140.373	6.82527	13	24	1500000000	2	
54541802254552800	54547802180617200	188.836	125.264	13.8647	3	24	1500000000	2	
54551802253099800	54557802310900200	189.088	127.098	15.7466	9	24	1500000000	2	
54561802326879800	54567802098798200	183.042	116.518	5.00977	11	24	1500000000	2	
54571802068515800	54577801992450200	220.178	151.97	32.9017	7	24	1500000000	2	
54581802026422000	54587801946253000	190.72	123.888	12.4578	4	28	1500000000	2	
54591801967814800	54597801880949200	193.486	127.091	15.7301	5	28	1500000000	2	
54601801898418800	54607801809573200	240.848	158.477	16.9155	8	28	1500000000	2	
54611801832130800	54617801757589200	241.249	146.93	9.10633	14	28	1500000000	2	
54621801825953000	54627801862976000	241.483	146.173	8.39655	13	28	1500000000	2	
54631801934313800	54637801867944200	190.791	127.634	16.1891	3	28	1500000000	2	
54641801885845800	54647801770120200	191.085	129.816	18.4255	9	28	1500000000	2	
54651801763994000	54657801617441000	183.849	117.344	5.77933	11	28	1500000000	2	
54661801628144800	54667801587029200	227.735	158.616	38.1716	7	28	1500000000	2	
54671801687884800	54677801790097200	192.708	125.661	14.185	4	32	1500000000	2	
54681801840946800	54687801651793200	195.835	129.365	17.9599	5	32	1500000000	2	
54691801701133800	54697801620016200	246.176	162.354	18.7096	8	32	1500000000	2	
54701801656621800	54707801613736200	243.839	148.547	10.0528	14	32	1500000000	2	
54711801667551800	54717801619104200	244.043	147.546	9.11226	13	32	1500000000	2	
54721801716662000	54727801808813000	192.471	129.995	18.5262	3	32	1500000000	2	
54731801849114800	54737801664059200	192.829	132.452	21.0452	9	32	1500000000	2	
54741801661194800	54747801612717200	184.484	118.222	6.61359	11	32	1500000000	2	
54751801657541000	54757801611410000	236.623	166.822	43.4079	7	32	1500000000	2	
54761801636377800	54767801497162200	180.638	113.26	1.71475	4	4	1500000000	2	
54771801491445800	54777801472662200	182.894	113.681	2.16902	5	4	1500000000	2	
54781803097062400	54787807819816600	198.203	125.91	2.69985	8	4	1500000000	2	
54791808155389200	54797804179099800	200.346	124.977	1.64658	14	4	1500000000	2	
54801804271575400	54807808286431600	200.526	124.934	1.60008	13	4	1500000000	2	
54811808046227200	54817803082337800	181.747	113.731	2.25713	3	4	1500000000	2	
54821801513821000	54827801616610000	181.744	114.008	2.56669	9	4	1500000000	2	
54831802681142200	54837805639979800	180.755	112.284	0.824391	11	4	1500000000	2	
54841808171374400	54847812669590600	186.32	117.532	5.37318	7	4	1500000000	2	
54851811669785800	54857803961375200	183.401	114.814	3.37947	4	8	1500000000	2	
54861801435262800	54867801393343200	184.116	115.709	4.30114	5	8	1500000000	2	
54871801993893000	54877803674772000	203.195	129.746	4.4729	8	8	1500000000	2	
54881807575837200	54887817127753800	202.774	126.337	2.38863	14	8	1500000000	2	
54891817280949600	54897807532160400	202.9	126.127	2.21021	13	8	1500000000	2	
54901803927664600	54907802226096400	183.355	115.864	4.45054	3	8	1500000000	2	
54911801893126000	54917802361783000	183.348	116.48	5.08915	9	8	1500000000	2	
54921802364454800	54927801762933200	181.398	113.008	1.58655	11	8	1500000000	2	
54931802883619200	54937806704908800	192.168	123.492	10.6909	7	8	1500000000	2	
54941806690672400	54947802623063600	184.965	116.468	5.07957	4	12	1500000000	2	
54951801312620800	54957801267731200	185.988	117.823	6.46548	5	12	1500000000	2	
54961801786573200	54967803213898800	212.343	136.708	7.35405	8	12	1500000000	2	
54971805387415400	54977810228819600	213.984	132.344	4.14628	14	12	1500000000	2	
54981812537578000	54987813967429000	214.224	131.842	3.66814	13	12	1500000000	2	
54991812122698000	54997804912954000	184.797	118.107	6.72385	3	12	1500000000	2	
